5000,2964.02,-12.289
9975,2825.54,-10.336
14950,2759.25,-9.436
19925,2712.06,-8.88
24900,2689.15,-8.549
29875,2667.76,-8.328
34850,2643.85,-8.179
39825,2620.42,-8.086
44800,2601.44,-8.029
49775,2591.46,-8.017
54750,2583.06,-8.038
59725,2586.41,-8.094
64700,2586.48,-8.162
69675,2579.73,-8.236
74650,2571.87,-8.311
79625,2562.47,-8.388
84600,2552.9,-8.474
89575,2544.46,-8.564
94550,2539.29,-8.662
99525,2535.79,-8.771
104500,2531.43,-8.886
109475,2533.74,-9.029
114450,2528.08,-9.148
119425,2515.54,-9.23
124400,2513.36,-9.356
129375,2509.92,-9.481
134350,2506.29,-9.605
139325,2507.05,-9.741
144300,2509.01,-9.887
149275,2508.66,-10.027
154250,2505.28,-10.158
159225,2498.64,-10.271
164200,2489.81,-10.376
169175,2479.77,-10.471
174150,2466.65,-10.554
179125,2451.01,-10.613
184100,2451.3,-10.758
189075,2450.27,-10.881
194050,2446.82,-10.999
199025,2438.69,-11.092
204000,2431.54,-11.194
208975,2427.77,-11.297
213950,2423.1,-11.407
218925,2420.28,-11.528
223900,2415.68,-11.646
228875,2406.3,-11.734
233850,2395.94,-11.811
238825,2383.25,-11.866
243800,2360.38,-11.866
248775,2357.66,-11.973
253750,2354,-12.081
258725,2348.19,-12.17
263700,2349.94,-12.314
268675,2354.87,-12.475
273650,2355.73,-12.61
278625,2348.54,-12.69
283600,2343.01,-12.786
288575,2333.18,-12.85
293550,2323.67,-12.915
298525,2304.44,-12.91
303500,2299.67,-13.005
308475,2305.04,-13.166
313450,2305.61,-13.291
318425,2299.58,-13.367
323400,2294.7,-13.456
328375,2292.53,-13.56
333350,2289.52,-13.664
338325,2279.92,-13.717
343300,2279.51,-13.833
348275,2278.59,-13.943
353250,2280.57,-14.082
358225,2276.12,-14.177
363200,2274.28,-14.278
368175,2275.79,-14.413
373150,2274.07,-14.518
378125,2265.24,-14.561
383100,2264.38,-14.682
388075,2260.64,-14.769
393050,2251.09,-14.817
398025,2242.23,-14.857
403000,2238.16,-14.946
407975,2228.11,-14.972
412950,2229.97,-15.102
417925,2230.06,-15.21
422900,2229.04,-15.314
427875,2227.05,-15.407
432850,2223.14,-15.494
437825,2219.6,-15.572
442800,2222.27,-15.712
447775,2219.86,-15.799
452750,2218.93,-15.899
457725,2218.53,-15.996
462700,2218.09,-16.107
467675,2217.64,-16.211
472650,2211.51,-16.269
477625,2207.83,-16.343
482600,2201.95,-16.402
487575,2201.61,-16.505
492550,2200.78,-16.611
497525,2195.06,-16.66
502500,2190.94,-16.737
507475,2190.74,-16.839
512450,2191.3,-16.949
517425,2159.58,-17.047
522400,2033.4,-17.352
527375,2031.22,-17.431
532350,2027.08,-17.485
537325,2019.28,-17.488
542300,2010.85,-17.491
547275,2001.72,-17.486
552250,1996.74,-17.524
557225,1996.7,-17.587
562200,1998.55,-17.682
567175,2000.63,-17.796
572150,2004.96,-17.873
577125,1993.15,-17.844
582100,1993.94,-17.948
587075,1996.05,-18.038
592050,1998.72,-18.161
597025,1992.36,-18.221
602000,1991.15,-18.293
606975,1991.82,-18.408
611950,1997.18,-18.536
616925,1995.29,-18.596
621900,1994.35,-18.678
626875,1992.92,-18.762
631850,1991.33,-18.841
636825,1989.28,-18.895
641800,1985.53,-18.962
646775,1985.03,-19.051
651750,1985.65,-19.149
656725,1983.76,-19.202
661700,1980.84,-19.263
666675,1975.8,-19.308
671650,1972.95,-19.381
676625,1965.33,-19.407
681600,1960.41,-19.431
686575,1951.26,-19.507
691550,1948.48,-19.545
696525,1942.33,-19.544
701500,1939.91,-19.586
706475,1936.48,-19.626
711450,1934.58,-19.69
716425,1929.29,-19.691
721400,1918.72,-19.69
726375,1917.34,-19.696
731350,1913.5,-19.71
736325,1901.12,-19.704
741300,1899.58,-19.789
746275,1900.84,-19.859
751250,1900.16,-19.92
756225,1900.41,-19.993
761200,1901.8,-20.116
766175,2050.27,-20.247
771150,2051.11,-20.343
776125,2050.9,-20.417
781100,2050.73,-20.497
786075,2049.08,-20.573
791050,2046.94,-20.637
796025,2043.1,-20.679
801000,2043.09,-20.767
805975,2041.59,-20.829
810950,2039.51,-20.892
815925,2037.44,-20.946
820900,2036.31,-21.01
825875,2034.91,-21.074
830850,2032.08,-21.124
835825,2029.53,-21.176
840800,2029.61,-21.259
845775,2028.49,-21.334
850750,2024.32,-21.378
855725,2019.77,-21.404
860700,2017.94,-21.447
865675,2012.12,-21.474
870650,2007.18,-21.49
875625,2003.38,-21.518
880600,2001.57,-21.576
885575,2002.46,-21.665
890550,2002.6,-21.748
895525,2000.25,-21.791
900500,2000.71,-21.768
905475,1999.61,-21.955
910450,1998.67,-22.021
915425,1995.42,-22.065
920400,1990.11,-22.085
925375,1987.22,-22.122
930350,1986.59,-22.195
935325,1982.98,-22.235
940300,1981.81,-22.294
945275,1979.65,-22.351
950250,1979.46,-22.414
955225,1979.68,-22.513
960200,1977.26,-22.567
965175,1888.84,-22.486
970150,1829.31,-22.466
975125,1825.06,-22.511
980100,1820.54,-22.556
985075,1816.35,-22.593
990050,1814.29,-22.639
995025,1815.13,-22.709
1000000,1816.67,-22.8
