5000,686.765,-15.237
9975,645.641,-12.39
14950,625.044,-11.035
19925,612.265,-10.122
24900,603.134,-9.445
29875,596.132,-8.901
34850,590.613,-8.428
39825,586.234,-8.032
44800,582.738,-7.673
49775,579.461,-7.375
54750,576.869,-7.106
59725,574.581,-6.862
64700,572.374,-6.628
69675,570.61,-6.416
74650,568.801,-6.239
79625,567.329,-6.077
84600,566.211,-5.929
89575,564.901,-5.787
94550,563.825,-5.663
99525,562.719,-5.558
104500,561.907,-5.476
109475,561.106,-5.388
114450,560.212,-5.304
119425,559.397,-5.206
124400,558.704,-5.131
129375,558.018,-5.066
134350,557.43,-5.005
139325,556.843,-4.952
144300,556.679,-4.901
149275,556.294,-4.853
154250,556.24,-4.811
159225,555.704,-4.772
164200,556.001,-4.738
169175,556.633,-4.711
174150,554.773,-4.667
179125,554.175,-4.637
184100,554.459,-4.614
189075,553.645,-4.584
194050,552.125,-4.551
199025,551.795,-4.538
204000,551.06,-4.517
208975,550.908,-4.5
213950,550.219,-4.478
218925,549.831,-4.462
223900,549.612,-4.448
228875,549.435,-4.421
233850,549.92,-4.412
238825,549.209,-4.394
243800,549.366,-4.387
248775,549.406,-4.38
253750,550.112,-4.379
258725,549.592,-4.369
263700,549.568,-4.361
268675,550.068,-4.363
273650,550.266,-4.36
278625,549.688,-4.349
283600,552.565,-4.376
288575,558.607,-4.437
293550,560.824,-4.461
298525,565.369,-4.514
303500,568.733,-4.555
308475,569.303,-4.565
313450,572.726,-4.609
318425,577.643,-4.671
323400,586.296,-4.785
328375,587.598,-4.809
333350,584.362,-4.777
338325,587.005,-4.814
343300,584.404,-4.791
348275,584.116,-4.793
353250,587.738,-4.847
358225,585.456,-4.827
363200,585.712,-4.839
368175,577.628,-4.748
373150,582.021,-4.811
378125,586.36,-4.876
383100,588.412,-4.921
388075,577.484,-4.788
393050,579.007,-4.815
398025,576.84,-4.798
403000,572.529,-4.749
407975,566.541,-4.676
412950,567.517,-4.696
417925,569.05,-4.726
422900,565.936,-4.693
427875,564.292,-4.676
432850,567.015,-4.724
437825,572.872,-4.821
442800,575.162,-4.867
447775,575.675,-4.88
452750,581.591,-4.978
457725,593.762,-5.186
462700,614.497,-5.531
467675,625.778,-5.722
472650,631.402,-5.815
477625,627.93,-5.785
482600,630.393,-5.836
487575,645.625,-6.069
492550,634.589,-5.943
497525,625.762,-5.836
502500,630.5,-5.912
507475,623.717,-5.832
512450,616.076,-5.738
517425,617.768,-5.779
522400,613.696,-5.713
527375,611.36,-5.685
532350,597.328,-5.455
537325,591.417,-5.383
542300,602.699,-5.613
547275,621.948,-5.947
552250,631.065,-6.113
557225,636.802,-6.222
562200,643.636,-6.353
567175,646.763,-6.426
572150,649.494,-6.491
577125,647.164,-6.477
582100,650.882,-6.546
587075,662.21,-6.748
592050,658.599,-6.722
597025,665.386,-6.849
602000,665.13,-6.866
606975,666.388,-6.909
611950,668.48,-6.966
616925,668.997,-6.996
621900,678.16,-7.161
626875,692.802,-7.414
631850,702.938,-7.604
636825,698.81,-7.559
641800,691.846,-7.474
646775,706.341,-7.711
651750,733.596,-8.198
656725,742.161,-8.374
661700,746.098,-8.466
666675,752.446,-8.605
671650,771.372,-8.996
676625,784.254,-9.275
681600,800.62,-9.57
686575,815.158,-9.788
691550,831.079,-10.055
696525,824.568,-10.034
701500,819.407,-10.02
706475,828.094,-10.197
711450,852.953,-10.634
716425,872.714,-10.997
721400,884.711,-11.242
726375,878.161,-11.209
731350,895.995,-11.563
736325,888.016,-11.499
741300,871.555,-11.347
746275,889.341,-11.701
751250,899.279,-11.915
756225,951.324,-12.793
761200,1005.87,-13.551
766175,1025.18,-13.851
771150,1044.79,-14.211
776125,1057.85,-14.467
781100,1054.65,-14.466
786075,1068.06,-14.768
791050,1075.03,-14.95
796025,1090.86,-15.29
801000,1088.35,-15.314
805975,1091.49,-15.433
810950,1088.82,-15.457
815925,1101.23,-15.748
820900,1102.4,-15.837
825875,1122.72,-16.271
830850,1114.52,-16.187
835825,1107.87,-16.147
840800,1110.96,-16.267
845775,1118.49,-16.476
850750,1120.8,-16.591
855725,1119.94,-16.649
860700,1109.07,-16.532
865675,1104.95,-16.531
870650,1097.17,-16.478
875625,1112.97,-16.831
880600,1131.36,-17.223
885575,1143.94,-17.512
890550,1152.12,-17.732
895525,1158.84,-17.922
900500,1168,-18.06
905475,1160.21,-18.096
910450,1169.28,-18.346
915425,1176.11,-18.539
920400,1185.73,-18.8
925375,1188.18,-18.92
930350,1188.71,-19.002
935325,1185.75,-19.016
940300,1194.25,-19.249
945275,1209.66,-19.611
950250,1218.69,-19.85
955225,1221.84,-19.971
960200,1220.67,-20.016
965175,1220.53,-20.073
970150,1221.57,-20.166
975125,1221.28,-20.241
980100,1232.22,-20.524
985075,1246.14,-20.874
990050,1250.72,-21.04
995025,1247.03,-21.038
1000000,1254.98,-21.264
5000,704.109,-15.22
9975,662.5,-12.359
14950,639.288,-11.051
19925,626.142,-10.158
24900,617.679,-9.486
29875,611.231,-8.939
34850,608.855,-8.454
39825,603.413,-8.045
44800,599.908,-7.702
49775,598.22,-7.4
54750,596.126,-7.13
59725,593.115,-6.886
64700,591.399,-6.646
69675,589.422,-6.452
74650,588.247,-6.276
79625,588.38,-6.114
84600,588.53,-5.982
89575,586.374,-5.854
94550,583.661,-5.735
99525,580.849,-5.632
104500,580.922,-5.554
109475,581.288,-5.476
114450,580.215,-5.396
119425,579.829,-5.312
124400,578.618,-5.24
129375,578.671,-5.182
134350,576.533,-5.122
139325,576.384,-5.074
