+1.308062088E+03,-1.384514029E+01,+0,+0
+1.209526648E+03,-1.161210522E+01,+0,+0
+1.162367979E+03,-1.055062763E+01,+0,+0
+1.133689440E+03,-9.894412073E+00,+0,+0
+1.115780523E+03,-9.368855873E+00,+0,+0
+1.108784559E+03,-8.949905209E+00,+0,+0
+1.086113849E+03,-8.706333651E+00,+0,+0
+1.103795903E+03,-8.258545847E+00,+0,+0
+1.151655301E+03,-7.894358174E+00,+0,+0
+1.170874707E+03,-7.694817857E+00,+0,+0
+1.161851795E+03,-7.604496544E+00,+0,+0
+1.154786215E+03,-7.536756404E+00,+0,+0
+1.141136404E+03,-7.478525400E+00,+0,+0
+1.129756968E+03,-7.426445525E+00,+0,+0
+1.131408982E+03,-7.385465527E+00,+0,+0
+1.125494457E+03,-7.352092199E+00,+0,+0
+1.125217602E+03,-7.342964936E+00,+0,+0
+1.095930898E+03,-7.316489767E+00,+0,+0
+1.085828584E+03,-7.299941100E+00,+0,+0
+1.092848579E+03,-7.300716032E+00,+0,+0
+1.093975633E+03,-7.307568727E+00,+0,+0
+1.091456385E+03,-7.311524070E+00,+0,+0
+1.087482417E+03,-7.317755986E+00,+0,+0
+1.084591010E+03,-7.317826430E+00,+0,+0
+1.081964554E+03,-7.326785916E+00,+0,+0
+1.092773152E+03,-7.375580048E+00,+0,+0
+1.078441054E+03,-7.357210990E+00,+0,+0
+1.088910936E+03,-7.412783885E+00,+0,+0
+1.077797917E+03,-7.399562750E+00,+0,+0
+1.071832635E+03,-7.409125932E+00,+0,+0
+1.064375310E+03,-7.415084829E+00,+0,+0
+1.067016487E+03,-7.457168781E+00,+0,+0
+1.057049206E+03,-7.451562826E+00,+0,+0
+1.043975967E+03,-7.436919384E+00,+0,+0
+1.028257484E+03,-7.395589525E+00,+0,+0
+1.028197978E+03,-7.421809778E+00,+0,+0
+1.036596895E+03,-7.494176046E+00,+0,+0
+1.048457921E+03,-7.585806815E+00,+0,+0
+1.032677624E+03,-7.548369065E+00,+0,+0
+1.020089178E+03,-7.522341161E+00,+0,+0
+9.980603514E+02,-7.450270741E+00,+0,+0
+1.003238648E+03,-7.521008267E+00,+0,+0
+9.943927620E+02,-7.498711748E+00,+0,+0
+1.014252873E+03,-7.629396522E+00,+0,+0
+9.969540331E+02,-7.543221889E+00,+0,+0
+9.965129523E+02,-7.588111658E+00,+0,+0
+9.965836066E+02,-7.621622600E+00,+0,+0
+1.012866414E+03,-7.766078602E+00,+0,+0
+1.023086039E+03,-7.870192589E+00,+0,+0
+1.023826199E+03,-7.911979689E+00,+0,+0
+9.937253054E+02,-7.764913180E+00,+0,+0
+9.931788313E+02,-7.839177366E+00,+0,+0
+9.992556822E+02,-7.942738502E+00,+0,+0
+1.019311989E+03,-8.121160125E+00,+0,+0
+1.033743221E+03,-8.264222173E+00,+0,+0
+9.836260742E+02,-7.969596335E+00,+0,+0
+9.603150118E+02,-7.833040104E+00,+0,+0
+9.632666278E+02,-7.920208000E+00,+0,+0
+9.930943992E+02,-8.163676095E+00,+0,+0
+9.822139507E+02,-8.074389737E+00,+0,+0
+9.671945989E+02,-8.382943849E+00,+0,+0
+9.595023509E+02,-8.618902389E+00,+0,+0
+9.560805306E+02,-8.638932790E+00,+0,+0
+9.533718063E+02,-8.662698426E+00,+0,+0
+9.510171961E+02,-8.692717559E+00,+0,+0
+9.490116415E+02,-8.724024929E+00,+0,+0
+9.471843482E+02,-8.756055663E+00,+0,+0
+9.455443616E+02,-8.787627574E+00,+0,+0
+9.439469699E+02,-8.820529535E+00,+0,+0
+9.424730300E+02,-8.853370418E+00,+0,+0
+9.412542310E+02,-8.890597915E+00,+0,+0
+9.403000858E+02,-8.928466245E+00,+0,+0
+9.391584339E+02,-8.964299181E+00,+0,+0
+9.379535450E+02,-8.999069457E+00,+0,+0
+9.367817213E+02,-9.035572576E+00,+0,+0
+9.357145253E+02,-9.071090119E+00,+0,+0
+9.346073808E+02,-9.107594967E+00,+0,+0
+9.335440105E+02,-9.150221067E+00,+0,+0
+9.324705166E+02,-9.188718072E+00,+0,+0
+9.314716412E+02,-9.226188792E+00,+0,+0
+9.304923432E+02,-9.263915638E+00,+0,+0
+9.295361906E+02,-9.301314978E+00,+0,+0
+9.282205385E+02,-9.335403992E+00,+0,+0
+9.270775182E+02,-9.369959551E+00,+0,+0
+9.261444644E+02,-9.407409777E+00,+0,+0
+9.252219976E+02,-9.445955692E+00,+0,+0
+9.243312344E+02,-9.483479593E+00,+0,+0
+9.235006513E+02,-9.521473359E+00,+0,+0
+9.226084191E+02,-9.559521394E+00,+0,+0
+9.217818860E+02,-9.596521005E+00,+0,+0
+9.209096146E+02,-9.630977854E+00,+0,+0
+9.201285971E+02,-9.667160068E+00,+0,+0
+9.193709670E+02,-9.708592363E+00,+0,+0
+9.186585529E+02,-9.746278010E+00,+0,+0
+9.182378007E+02,-9.788914768E+00,+0,+0
+9.176008000E+02,-9.828236072E+00,+0,+0
+9.169047950E+02,-9.867817109E+00,+0,+0
+9.162371085E+02,-9.906874024E+00,+0,+0
+9.155251472E+02,-9.946428591E+00,+0,+0
+9.148426008E+02,-9.984507832E+00,+0,+0
+9.141929004E+02,-1.002456811E+01,+0,+0
+9.135617810E+02,-1.006464196E+01,+0,+0
+9.128568577E+02,-1.010322091E+01,+0,+0
+9.121404869E+02,-1.014148481E+01,+0,+0
+9.114945699E+02,-1.018116570E+01,+0,+0
+9.108537033E+02,-1.021966713E+01,+0,+0
+9.098474287E+02,-1.025328667E+01,+0,+0
+9.091309201E+02,-1.029061926E+01,+0,+0
+9.085531582E+02,-1.032981615E+01,+0,+0
+9.079108778E+02,-1.036942863E+01,+0,+0
+9.072574164E+02,-1.040960414E+01,+0,+0
+9.066975888E+02,-1.044891161E+01,+0,+0
+9.061305273E+02,-1.048805958E+01,+0,+0
