5000,715.973,-15.771
9975,669.859,-12.841
14950,646.735,-11.446
19925,631.779,-10.511
24900,620.536,-9.817
29875,612.852,-9.261
34850,606.956,-8.779
39825,602.427,-8.378
44800,598.239,-8.018
49775,594.73,-7.7
54750,591.613,-7.419
59725,588.805,-7.164
64700,586.183,-6.914
69675,584.24,-6.694
74650,582.371,-6.493
79625,580.569,-6.318
84600,578.691,-6.151
89575,576.979,-5.998
94550,575.589,-5.865
99525,574.16,-5.764
104500,572.902,-5.661
109475,571.59,-5.563
114450,570.34,-5.47
119425,569.151,-5.361
124400,568.041,-5.278
129375,566.969,-5.201
134350,565.913,-5.122
139325,564.966,-5.054
144300,564.007,-4.99
149275,563.134,-4.932
154250,562.22,-4.881
159225,561.246,-4.835
164200,560.406,-4.786
169175,559.629,-4.741
174150,558.869,-4.7
179125,558.154,-4.666
184100,557.493,-4.632
189075,556.87,-4.598
194050,556.311,-4.568
199025,555.682,-4.555
204000,554.971,-4.532
208975,554.03,-4.508
213950,553.168,-4.486
218925,552.673,-4.476
223900,551.765,-4.453
228875,550.866,-4.416
233850,550.213,-4.393
238825,549.739,-4.374
243800,549.481,-4.361
248775,549.287,-4.351
253750,548.661,-4.337
258725,548.016,-4.322
263700,547.477,-4.307
268675,547.066,-4.296
273650,546.695,-4.285
278625,546.426,-4.275
283600,546.004,-4.266
288575,545.522,-4.257
293550,545.247,-4.25
298525,544.907,-4.243
303500,544.564,-4.237
308475,544.095,-4.228
313450,543.586,-4.219
318425,543.066,-4.209
323400,542.769,-4.206
328375,542.334,-4.199
333350,541.951,-4.191
338325,541.639,-4.186
343300,541.384,-4.182
348275,541.155,-4.181
353250,541.037,-4.179
358225,540.787,-4.177
363200,540.553,-4.176
368175,540.382,-4.176
373150,540.013,-4.172
378125,539.701,-4.17
383100,539.428,-4.168
388075,539.193,-4.174
393050,538.851,-4.176
398025,538.678,-4.176
403000,538.428,-4.177
407975,538.119,-4.175
412950,537.65,-4.172
417925,537.466,-4.173
422900,537.445,-4.177
427875,537.674,-4.19
432850,537.333,-4.191
437825,536.935,-4.189
442800,536.64,-4.191
447775,536.412,-4.189
452750,536.323,-4.187
457725,535.871,-4.18
462700,535.66,-4.184
467675,535.485,-4.184
472650,535.311,-4.188
477625,535.113,-4.188
482600,534.992,-4.192
487575,534.682,-4.192
492550,534.242,-4.192
497525,533.959,-4.194
502500,533.72,-4.196
507475,533.56,-4.199
512450,533.34,-4.2
517425,533.081,-4.202
522400,532.763,-4.203
527375,532.66,-4.208
532350,532.485,-4.211
537325,532.296,-4.215
542300,531.974,-4.215
547275,531.812,-4.22
552250,531.596,-4.222
557225,531.366,-4.225
562200,531.192,-4.229
567175,531.037,-4.233
572150,530.792,-4.237
577125,530.615,-4.241
582100,530.353,-4.242
587075,530.203,-4.247
592050,529.924,-4.249
597025,529.724,-4.253
602000,529.593,-4.259
606975,529.503,-4.264
611950,529.321,-4.267
616925,529.162,-4.273
621900,528.925,-4.275
626875,528.796,-4.282
631850,528.663,-4.288
636825,528.447,-4.29
641800,528.294,-4.296
646775,528.207,-4.3
651750,528.155,-4.308
656725,527.946,-4.309
661700,527.685,-4.313
666675,527.415,-4.318
671650,526.899,-4.31
676625,526.772,-4.318
681600,526.591,-4.323
686575,526.344,-4.326
691550,526.137,-4.329
696525,526.006,-4.334
701500,525.826,-4.339
706475,525.599,-4.342
711450,525.391,-4.346
716425,525.214,-4.35
721400,525.122,-4.355
726375,524.901,-4.36
731350,524.708,-4.365
736325,524.534,-4.368
741300,524.345,-4.374
746275,524.209,-4.378
751250,523.985,-4.377
756225,523.736,-4.384
761200,523.564,-4.388
766175,523.515,-4.401
771150,523.408,-4.407
776125,523.274,-4.412
781100,523.273,-4.424
786075,523.156,-4.429
791050,522.916,-4.432
796025,522.671,-4.433
801000,522.557,-4.441
805975,522.307,-4.444
810950,522.142,-4.449
815925,521.9,-4.453
820900,521.747,-4.455
825875,521.632,-4.462
830850,521.405,-4.465
835825,521.146,-4.467
840800,520.958,-4.471
845775,520.866,-4.477
850750,520.681,-4.48
855725,520.517,-4.486
860700,520.379,-4.491
865675,520.281,-4.497
870650,520.15,-4.504
875625,520.014,-4.509
880600,520.095,-4.522
885575,520.661,-4.559
890550,520.332,-4.547
895525,520.455,-4.563
900500,521.419,-4.606
905475,521.179,-4.594
910450,520.852,-4.595
915425,520.387,-4.588
920400,519.87,-4.585
925375,520.456,-4.613
930350,521.864,-4.64
935325,521.718,-4.639
940300,521.467,-4.649
945275,520.986,-4.652
950250,520.575,-4.645
955225,520.296,-4.653
960200,520.247,-4.665
965175,519.919,-4.665
970150,519.809,-4.673
975125,520.854,-4.715
980100,521.975,-4.738
985075,521.796,-4.75
990050,521.523,-4.75
995025,521.57,-4.769
1000000,520.711,-4.755
