+4.664515399E+03,-8.651406839E+00,+0,+0
+4.444055611E+03,-9.769271904E+00,+0,+0
+4.287445906E+03,-1.097370643E+01,+0,+0
+4.157521359E+03,-1.207068031E+01,+0,+0
+4.046317155E+03,-1.303765033E+01,+0,+0
+3.947836121E+03,-1.389035095E+01,+0,+0
+3.860221333E+03,-1.463920085E+01,+0,+0
+3.780383597E+03,-1.529678624E+01,+0,+0
+3.708256387E+03,-1.588097575E+01,+0,+0
+3.641228283E+03,-1.639678178E+01,+0,+0
+3.579277972E+03,-1.685687168E+01,+0,+0
+3.521677392E+03,-1.726994257E+01,+0,+0
+3.468295812E+03,-1.764042243E+01,+0,+0
+3.418529112E+03,-1.797842565E+01,+0,+0
+3.372031465E+03,-1.828553442E+01,+0,+0
+3.328165461E+03,-1.856930305E+01,+0,+0
+3.287350285E+03,-1.883027443E+01,+0,+0
+3.248571142E+03,-1.907244584E+01,+0,+0
+3.211896998E+03,-1.929571074E+01,+0,+0
+3.177285093E+03,-1.950767625E+01,+0,+0
+3.144665845E+03,-1.970988500E+01,+0,+0
+3.113333408E+03,-1.989835360E+01,+0,+0
+3.083508600E+03,-2.007555017E+01,+0,+0
+3.055288935E+03,-2.023545538E+01,+0,+0
+3.027658322E+03,-2.039413316E+01,+0,+0
+3.001245896E+03,-2.054411988E+01,+0,+0
+2.975945211E+03,-2.068994983E+01,+0,+0
+2.952116008E+03,-2.082553763E+01,+0,+0
+2.928705556E+03,-2.096024208E+01,+0,+0
+2.906175268E+03,-2.108955606E+01,+0,+0
+2.884555891E+03,-2.121686648E+01,+0,+0
+2.864133110E+03,-2.133549655E+01,+0,+0
+2.844126212E+03,-2.145527858E+01,+0,+0
+2.824651615E+03,-2.157153011E+01,+0,+0
+2.805809364E+03,-2.168373474E+01,+0,+0
+2.787860868E+03,-2.179064934E+01,+0,+0
+2.770228525E+03,-2.189989038E+01,+0,+0
+2.753126756E+03,-2.200558898E+01,+0,+0
+2.736539061E+03,-2.210799535E+01,+0,+0
+2.720998606E+03,-2.221358904E+01,+0,+0
+2.705677147E+03,-2.232330843E+01,+0,+0
+2.690547329E+03,-2.242512912E+01,+0,+0
+2.675785306E+03,-2.252406928E+01,+0,+0
+2.661753605E+03,-2.262113743E+01,+0,+0
+2.647751628E+03,-2.271715461E+01,+0,+0
+2.633943647E+03,-2.280810196E+01,+0,+0
+2.620448014E+03,-2.289818690E+01,+0,+0
+2.607626754E+03,-2.298778539E+01,+0,+0
+2.594894878E+03,-2.307905316E+01,+0,+0
+2.582425731E+03,-2.316957209E+01,+0,+0
+2.570215377E+03,-2.325973192E+01,+0,+0
+2.558471499E+03,-2.334599847E+01,+0,+0
+2.546857782E+03,-2.343555545E+01,+0,+0
+2.535504204E+03,-2.352256416E+01,+0,+0
+2.524328748E+03,-2.361000326E+01,+0,+0
+2.513632016E+03,-2.369566187E+01,+0,+0
+2.502942411E+03,-2.378251477E+01,+0,+0
+2.492501417E+03,-2.386827306E+01,+0,+0
+2.482167126E+03,-2.395342955E+01,+0,+0
+2.472358273E+03,-2.403784564E+01,+0,+0
+2.462523422E+03,-2.412416593E+01,+0,+0
+2.452830841E+03,-2.420876745E+01,+0,+0
+2.443379985E+03,-2.429437562E+01,+0,+0
+2.434261315E+03,-2.437828471E+01,+0,+0
+2.425137216E+03,-2.446272929E+01,+0,+0
+2.416175872E+03,-2.454528829E+01,+0,+0
+2.407472371E+03,-2.462923643E+01,+0,+0
+2.398782916E+03,-2.471187633E+01,+0,+0
+2.390226289E+03,-2.479507086E+01,+0,+0
+2.381801813E+03,-2.487603458E+01,+0,+0
+2.373484968E+03,-2.495828716E+01,+0,+0
+2.365521237E+03,-2.503980044E+01,+0,+0
+2.357514429E+03,-2.512170272E+01,+0,+0
+2.349613083E+03,-2.520328296E+01,+0,+0
+2.341798182E+03,-2.528377305E+01,+0,+0
+2.334302111E+03,-2.536438697E+01,+0,+0
+2.326841991E+03,-2.544806820E+01,+0,+0
+2.319454238E+03,-2.553476482E+01,+0,+0
+2.312188265E+03,-2.561797225E+01,+0,+0
+2.305109774E+03,-2.569939632E+01,+0,+0
+2.297967995E+03,-2.577946954E+01,+0,+0
+2.290924152E+03,-2.585870413E+01,+0,+0
+2.284020511E+03,-2.593935053E+01,+0,+0
+2.277316047E+03,-2.601695585E+01,+0,+0
+2.270476915E+03,-2.609572894E+01,+0,+0
+2.263799723E+03,-2.617538538E+01,+0,+0
+2.257160273E+03,-2.625383637E+01,+0,+0
+2.250745313E+03,-2.633068465E+01,+0,+0
+2.244258228E+03,-2.640882840E+01,+0,+0
+2.237866436E+03,-2.648645204E+01,+0,+0
+2.231572868E+03,-2.655965001E+01,+0,+0
+2.225374163E+03,-2.663111979E+01,+0,+0
+2.219115671E+03,-2.670604406E+01,+0,+0
+2.212924163E+03,-2.678187146E+01,+0,+0
+2.206827213E+03,-2.685722090E+01,+0,+0
+2.200900464E+03,-2.693211758E+01,+0,+0
+2.194973349E+03,-2.700821585E+01,+0,+0
+2.189102318E+03,-2.708434647E+01,+0,+0
+2.183319711E+03,-2.715832734E+01,+0,+0
+2.177671333E+03,-2.723197646E+01,+0,+0
+2.171955759E+03,-2.730822174E+01,+0,+0
+2.166331929E+03,-2.738227406E+01,+0,+0
+2.160718764E+03,-2.745598366E+01,+0,+0
+2.155368804E+03,-2.752850213E+01,+0,+0
+2.149923306E+03,-2.760333317E+01,+0,+0
+2.144521903E+03,-2.767685992E+01,+0,+0
+2.139164850E+03,-2.775158632E+01,+0,+0
+2.133984058E+03,-2.782302096E+01,+0,+0
+2.128748292E+03,-2.789695579E+01,+0,+0
+2.123590849E+03,-2.797126722E+01,+0,+0
+2.118463243E+03,-2.804435945E+01,+0,+0
+2.113500148E+03,-2.811605087E+01,+0,+0
+2.108442731E+03,-2.818885211E+01,+0,+0
+2.103451654E+03,-2.826198107E+01,+0,+0
+2.098486440E+03,-2.833360665E+01,+0,+0
+2.093704168E+03,-2.840120673E+01,+0,+0
+2.088786317E+03,-2.847840885E+01,+0,+0
+2.083991935E+03,-2.855040900E+01,+0,+0
+2.079168983E+03,-2.862301918E+01,+0,+0
+2.074518564E+03,-2.869198384E+01,+0,+0
+2.069830212E+03,-2.876374872E+01,+0,+0
+2.065152342E+03,-2.883672252E+01,+0,+0
+2.060522193E+03,-2.890802645E+01,+0,+0
+2.056001064E+03,-2.897778332E+01,+0,+0
+2.051511157E+03,-2.904836714E+01,+0,+0
+2.047023115E+03,-2.911908017E+01,+0,+0
+2.042542443E+03,-2.919023260E+01,+0,+0
+2.038186517E+03,-2.925993471E+01,+0,+0
+2.033749465E+03,-2.933083765E+01,+0,+0
+2.029371193E+03,-2.940047151E+01,+0,+0
+2.025042158E+03,-2.947065667E+01,+0,+0
+2.020765484E+03,-2.953847732E+01,+0,+0
+2.016519596E+03,-2.960903476E+01,+0,+0
+2.012240520E+03,-2.968020185E+01,+0,+0
+2.008087727E+03,-2.974880211E+01,+0,+0
+2.003960608E+03,-2.981682286E+01,+0,+0
+1.999729588E+03,-2.988595489E+01,+0,+0
+1.995606497E+03,-2.995185779E+01,+0,+0
+1.991510356E+03,-3.002335687E+01,+0,+0
+1.987511557E+03,-3.009215146E+01,+0,+0
+1.983510535E+03,-3.016125948E+01,+0,+0
+1.979530565E+03,-3.022983752E+01,+0,+0
+1.975496570E+03,-3.029683057E+01,+0,+0
+1.971606682E+03,-3.036550456E+01,+0,+0
+1.967705095E+03,-3.043656823E+01,+0,+0
+1.963779837E+03,-3.050118691E+01,+0,+0
+1.959863943E+03,-3.056967964E+01,+0,+0
+1.956181577E+03,-3.063943345E+01,+0,+0
+1.952595881E+03,-3.071204847E+01,+0,+0
+1.948746757E+03,-3.078057760E+01,+0,+0
+1.944832809E+03,-3.085160807E+01,+0,+0
+1.941263857E+03,-3.091373918E+01,+0,+0
+1.937516617E+03,-3.098056720E+01,+0,+0
+1.933728703E+03,-3.105236384E+01,+0,+0
+1.929979536E+03,-3.112203882E+01,+0,+0
+1.926423444E+03,-3.118790784E+01,+0,+0
+1.922801078E+03,-3.125501512E+01,+0,+0
+1.919156318E+03,-3.132096779E+01,+0,+0
+1.915539651E+03,-3.138734332E+01,+0,+0
+1.912038331E+03,-3.145301730E+01,+0,+0
+1.908456720E+03,-3.151878657E+01,+0,+0
+1.904905218E+03,-3.158489462E+01,+0,+0
+1.901357357E+03,-3.165068601E+01,+0,+0
+1.897949902E+03,-3.171022414E+01,+0,+0
+1.894451095E+03,-3.177806606E+01,+0,+0
+1.890976761E+03,-3.184438294E+01,+0,+0
+1.887522423E+03,-3.190980575E+01,+0,+0
+1.884162276E+03,-3.197260383E+01,+0,+0
+1.880750373E+03,-3.203856032E+01,+0,+0
+1.877346683E+03,-3.210284953E+01,+0,+0
+1.873979141E+03,-3.216734880E+01,+0,+0
+1.870687085E+03,-3.223082127E+01,+0,+0
+1.867344212E+03,-3.229401862E+01,+0,+0
+1.864040797E+03,-3.235815904E+01,+0,+0
+1.860733198E+03,-3.242195177E+01,+0,+0
+1.857479945E+03,-3.248337463E+01,+0,+0
+1.854229877E+03,-3.254686333E+01,+0,+0
+1.850974551E+03,-3.261033524E+01,+0,+0
+1.847765733E+03,-3.267272585E+01,+0,+0
+1.844664079E+03,-3.273080002E+01,+0,+0
+1.841613009E+03,-3.279692468E+01,+0,+0
+1.838282375E+03,-3.285354824E+01,+0,+0
+1.835123730E+03,-3.291702380E+01,+0,+0
+1.832025926E+03,-3.297829748E+01,+0,+0
+1.828858757E+03,-3.304045384E+01,+0,+0
+1.825752531E+03,-3.310252131E+01,+0,+0
+1.822637162E+03,-3.316292264E+01,+0,+0
+1.819604792E+03,-3.322460983E+01,+0,+0
+1.816439089E+03,-3.328487350E+01,+0,+0
+1.813444464E+03,-3.334938310E+01,+0,+0
+1.810391361E+03,-3.340981858E+01,+0,+0
+1.807428175E+03,-3.347029300E+01,+0,+0
+1.804395591E+03,-3.353359473E+01,+0,+0
+1.801366665E+03,-3.359263845E+01,+0,+0
+1.798416663E+03,-3.365359480E+01,+0,+0
+1.795447409E+03,-3.371321633E+01,+0,+0
+1.792510510E+03,-3.377419950E+01,+0,+0
+1.789554863E+03,-3.383426152E+01,+0,+0
+1.786657431E+03,-3.389780445E+01,+0,+0
+1.783725023E+03,-3.395435943E+01,+0,+0
+1.780791688E+03,-3.401282918E+01,+0,+0
