+3.861329759E+03,-7.552067455E+00,+0,+0
+3.656032579E+03,-7.683063448E+00,+0,+0
+3.553207393E+03,-8.126871104E+00,+0,+0
+3.615858890E+03,-8.461481300E+00,+0,+0
+3.579483583E+03,-8.968538047E+00,+0,+0
+3.541150644E+03,-9.486724537E+00,+0,+0
+3.468130215E+03,-1.005312180E+01,+0,+0
+3.426602507E+03,-1.057092959E+01,+0,+0
+3.385632967E+03,-1.108050040E+01,+0,+0
+3.374166074E+03,-1.156035593E+01,+0,+0
+3.305832805E+03,-1.213556284E+01,+0,+0
+3.273061624E+03,-1.259214418E+01,+0,+0
+3.255222584E+03,-1.300183003E+01,+0,+0
+3.231484799E+03,-1.345533372E+01,+0,+0
+3.207257627E+03,-1.385917212E+01,+0,+0
+3.184318118E+03,-1.425126687E+01,+0,+0
+3.142867629E+03,-1.466816289E+01,+0,+0
+3.117975505E+03,-1.500593409E+01,+0,+0
+3.135044690E+03,-1.527757798E+01,+0,+0
+3.108616726E+03,-1.564671059E+01,+0,+0
+3.068792643E+03,-1.603782629E+01,+0,+0
+3.047533630E+03,-1.637335997E+01,+0,+0
+2.998878001E+03,-1.678340186E+01,+0,+0
+2.960324320E+03,-1.713380019E+01,+0,+0
+2.914336652E+03,-1.750918480E+01,+0,+0
+2.901519944E+03,-1.779457936E+01,+0,+0
+2.872441742E+03,-1.810821998E+01,+0,+0
+2.851401592E+03,-1.838757792E+01,+0,+0
+2.798739465E+03,-1.876295031E+01,+0,+0
+2.783312026E+03,-1.903198620E+01,+0,+0
+2.768069789E+03,-1.929546051E+01,+0,+0
+2.732619412E+03,-1.961266580E+01,+0,+0
+2.715263418E+03,-1.986598310E+01,+0,+0
+2.699488753E+03,-2.011847113E+01,+0,+0
+2.689002007E+03,-2.034537294E+01,+0,+0
+2.673662455E+03,-2.057405942E+01,+0,+0
+2.653203106E+03,-2.082064433E+01,+0,+0
+2.637962889E+03,-2.105298343E+01,+0,+0
+2.620947826E+03,-2.127493792E+01,+0,+0
+2.603195553E+03,-2.150269605E+01,+0,+0
